X,Y,OBJECTID,CODE_OBJECT,ROEPNAAM_ZZ_OBJECT,NAAM_ZAAL,HOOFDFUNCTIE_ACTIVITEITSTYPE,MAX_ZITTEND,MAX_STAAND,ORIG_FID
4.403592319218318,51.23389338223523,22839,0000023258,De Shop,Mezzanine,"Feest, Hobby, Religiebeleving, Repetitie, Sport, Vergader, Vergader1",50,70,135
4.394986741193763,51.234073143792173,22840,0000023294,Club Cabane,Feestlocatie,"Feest, Hobby, Religiebeleving, Repetitie, Vergader, Vergader1",200,200,136
4.35456310300692,51.175727639532056,22841,0000023326,Jeugdhuis Joh,Zaaltje,"Feest, Hobby, Vakantieactiviteit, Vergader, Vergader1",60,150,137
4.389475507635119,51.210792748802845,22842,0000023675,Café Local,Ball Room,"Feest, Hobby, Repetitie, Vergader, Vergader1",220,700,138
4.389475507635119,51.210792748802845,22843,0000023675,Café Local,Balkon,"Feest, Hobby, Repetitie, Vergader, Vergader1",140,140,139
4.389475507635119,51.210792748802845,22844,0000023675,Café Local,Mercado,"Feest, Hobby, Vergader, Vergader1",70,200,140
4.418910612021398,51.243020228330536,22845,0000023682,Dock3,Mainroom,"Feest, Hobby, Repetitie, Sport, Vergader",250,1000,141
4.418910612021398,51.243020228330536,22846,0000023682,Dock3,Aura,"Feest, Hobby, Repetitie, Sport, Vergader",200,350,142
4.418910612021398,51.243020228330536,22847,0000023682,Dock3,Skyclub,"Feest, Hobby, Repetitie, Sport, Vergader",120,350,143
4.418910612021398,51.243020228330536,22848,0000023682,Dock3,Fusia,"Feest, Hobby, Repetitie, Sport, Vergader",50,100,144
4.418910612021398,51.243020228330536,22849,0000023682,Dock3,Gebouw,"Feest, Hobby, Repetitie, Sport, Vergader",700,2000,145
4.379530000059406,51.194620470065445,22850,0000023854,Cafetaria Players Sporthal Kiel,Zaal,"Feest, Hobby, Religiebeleving, Repetitie, Vergader, Vergader1",80,200,146
4.309276712312541,51.360157182380512,22851,0000023857,Dry Claveren,Feestzaal,"Feest, Hobby, Religiebeleving, Repetitie, Sport, Vergader, Vergader1",120,160,147
4.41273751112774,51.227067331278235,22852,0000024141,HAVN Church,Evenementenhal,"Feest, Hobby, Religiebeleving, Repetitie, Sport, Vergader, Vergader1",250,300,148
4.416434530766787,51.218917488024537,22853,0000024178,Pure-Liner,Schip 1,"Feest, Vergader",250,600,149
4.416434530766787,51.218917488024537,22854,0000024178,Pure-Liner,Schip 2,"Feest, Vergader",250,600,150
4.410146460433586,51.234141631409933,22855,0000024182,Antwerp Engineering Company,Grote zaal,"Feest, Hobby, Repetitie, Vergader, Vergader1",190,800,151
4.410146460433586,51.234141631409933,22856,0000024182,Antwerp Engineering Company,Kleine zaal,"Feest, Hobby, Repetitie, Vergader, Vergader1",50,250,152
4.410146460433586,51.234141631409933,22857,0000024182,Antwerp Engineering Company,Mezzanine,"Feest, Hobby, Repetitie, Vergader, Vergader1",30,70,153
4.410146460433586,51.234141631409933,22858,0000024182,Antwerp Engineering Company,Patio,"Feest, Hobby, Repetitie, Vergader, Vergader1",,100,154
4.410146460433586,51.234141631409933,22859,0000024182,Antwerp Engineering Company,Modulair,"Feest, Hobby, Repetitie, Vergader, Vergader1",250,900,155
4.425719488848681,51.231953563233432,22860,0000024184,La Gare 27,Club,"Feest, Hobby, Repetitie, Vergader, Vergader1",80,400,156
4.425719488848681,51.231953563233432,22861,0000024184,La Gare 27,Bar,"Feest, Hobby, Repetitie, Vergader, Vergader1",50,150,157
4.425719488848681,51.231953563233432,22862,0000024184,La Gare 27,Gebouw,"Feest, Hobby, Repetitie, Vergader, Vergader1",80,500,158
4.401416571148396,51.226063119254505,22863,0000024193,Cargo Club,Zaal,"Feest, Hobby, Religiebeleving, Repetitie, Vergader",200,800,159
4.403965895932252,51.226217719506352,22864,0000024195,Café d'Anvers,Zaal,"Feest, Hobby, Repetitie, Vergader",300,630,160
4.403965895932252,51.226217719506352,22865,0000024195,Café d'Anvers,Bovenruimte,"Feest, Hobby, Repetitie, Vergader",70,120,161
4.414888485368636,51.207740998119455,22866,0000024196,Elcker-ik,Cafetaria,"Feest, Hobby, Religiebeleving, Vergader, Vergader1",50,100,162
4.395254833703698,51.211067890631249,22867,0000024220,Hiberniaschool,Turnzaal,"Feest, Hobby, Religiebeleving, Repetitie, Sport, Vergader, Vergader1",300,300,163
4.395254833703698,51.211067890631249,22868,0000024220,Hiberniaschool,Foyer,"Feest, Hobby, Religiebeleving, Repetitie, Sport, Vergader, Vergader1",300,400,164
4.395254833703698,51.211067890631249,22869,0000024220,Hiberniaschool,Kleine zaal,"Feest, Hobby, Religiebeleving, Repetitie, Sport, Vergader, Vergader1",100,150,165
4.411429686056126,51.230721291467511,22870,0000024694,La Riva,Zaal,"Feest, Hobby, Religiebeleving, Repetitie, Vergader, Vergader1",200,500,166
4.389796452581966,51.211386500368633,22871,0000024696,MUHKA,Dakterras,"Feest, Hobby, Repetitie, Vergader, Vergader1",1500,1500,167
4.389796452581966,51.211386500368633,22872,0000024696,MUHKA,Museumzalen,"Feest, Hobby, Repetitie, Vergader, Vergader1",300,800,168
4.389796452581966,51.211386500368633,22873,0000024696,MUHKA,MHKAFE,"Feest, Hobby, Repetitie, Vergader, Vergader1",150,150,169
4.387789074740658,51.206815193305722,22874,0000025610,Zuiderkroon,Theaterzaal,"Feest, Hobby, Religiebeleving, Repetitie, Vergader, Vergader1",550,865,170
4.411861940613139,51.229751973594297,22875,0000025746,Port of Creative Antwerp by FMT,Vijfde verdieping,"Feest, Hobby, Repetitie, Sport, Vergader, Vergader1",100,180,171
4.411861940613139,51.229751973594297,22876,0000025746,Port of Creative Antwerp by FMT,Atelier of kantoor,"Feest, Hobby, Repetitie, Sport, Vergader, Vergader1",20,35,172
4.411861940613139,51.229751973594297,22877,0000025746,Port of Creative Antwerp by FMT,Het Eiland,"Feest, Hobby, Repetitie, Sport, Vergader, Vergader1",100,100,173
4.377627823633241,51.225097787950908,22878,0000025750,Leftbanq,Theaterzaal,"Feest, Hobby, Repetitie, Sport, Vergader, Vergader1",90,149,174
4.405382026185518,51.214802410298503,22879,0000025786,De Serre,Zaal,"Feest, Hobby, Repetitie, Vergader, Vergader1",80,180,175
4.405382026185518,51.214802410298503,22880,0000025786,De Serre,Auditorium,"Feest, Hobby, Repetitie, Vergader, Vergader1",,,176
